"","IM00","IM02","IM04","IM06","IM09","IM12","IM18","IM24","IM48"
"Hs.2830",1.16780836,1.194182731,1.134324307,1.105040678,1.210185217,1.213965936,1.210720717,1.219724496,1.260340167
"Hs.283565",0.530455078,0.52699101,0.504158174,0.509238892,0.483916013,0.542386836,0.502169909,0.464118751,0.504292121
"Hs.283613",1.094809675,1.03065273,1.051504982,1.042315572,1.053206978,1.037049594,1.040919629,1.045140147,1.066546177
"Hs.283749",0.119189946,0.132661487,0.120530267,0.113466691,0.108848731,0.125477104,0.121521674,0.12297426,0.11403234
"Hs.283923",0.804093311,0.814796228,0.757667666,0.808967245,0.736736449,0.825922056,0.755029788,0.751228699,0.767589329
"Hs.283963",1.089914904,1.13435998,1.080097175,1.080892453,1.081050318,1.099044963,1.10381354,1.110400997,1.065156532
"Hs.284244",1.316886665,1.053763,1.230273031,1.081885483,1.41437394,1.23950533,1.241511048,1.303628257,1.431775544
"Hs.284712",0.615243179,0.657952825,0.64475574,0.654546242,0.605810152,0.650285486,0.642568667,0.57096469,0.634057317
"Hs.287717",0.689992113,0.705264471,0.725993292,0.670463102,0.635704151,0.603754195,0.601077632,0.487767778,0.538861977
"Hs.2879",4.198133694,4.637643312,2.870165608,3.264162518,3.435994926,5.035848179,4.192151953,7.988121181,5.378021554
"Hs.289271",0.603745852,0.556118363,0.590579038,0.512343513,0.489091696,0.509094308,0.559118026,0.389535443,0.462583096
"Hs.290404",2.106947187,2.406728884,1.851418649,1.963115951,1.920777989,2.526084904,2.161658995,2.691992221,2.395561267
"Hs.292177",0.390317358,0.428576515,0.351521615,0.349460048,0.315573673,0.358912666,0.380013164,0.368595247,0.386879874
"Hs.292356",0.493263603,0.50688259,0.504052179,0.490897727,0.435202503,0.482350519,0.456531848,0.459680788,0.467392793
"Hs.29344",1.619530964,1.192983947,1.154973284,1.223095415,1.139475736,1.252244512,1.420352684,1.305483784,1.446757307
"Hs.2936",1.070761858,1.004928427,1.055408629,1.086532157,1.057110988,1.102846583,1.092192532,1.013104452,1.050573367
"Hs.295449",0.42027171,0.454420558,0.456508535,0.456504087,0.384352961,0.419778325,0.414341734,0.387319798,0.421664723
"Hs.297413",0.816991688,0.838384479,0.802338743,0.830602349,0.72052663,0.783077723,0.787023279,0.722034184,0.761112661
"Hs.2979",0.921745744,0.988806084,0.91413796,0.899845689,0.992213866,0.968247769,1.000860934,0.960701795,0.991389568
"Hs.298280",0.958670182,0.996178562,0.950367595,0.928123855,0.885382408,0.953656796,0.955159375,0.884999276,1.041998975
"Hs.298658",0.669486868,0.692791534,0.70145111,0.702953591,0.736874047,0.785713768,0.80706479,0.671467332,0.705779132
"Hs.3003",0.832267929,0.926955851,0.869368469,0.844000407,0.834737085,0.862948441,0.867813932,0.783556853,0.865476315
"Hs.300774",0.398589649,0.370334811,0.380856954,0.392540743,0.330626035,0.304964237,0.346109611,0.276459024,0.311051092
"Hs.301540",0.601173309,0.64545224,0.526819999,0.521800172,0.460545,0.64718849,0.651113501,0.642599987,0.587326233
"Hs.301804",1.469998374,1.324314936,1.394160987,1.542262924,1.82687658,1.885962087,2.25103409,2.342359271,3.194844336
"Hs.301865",0.504919085,0.437690402,0.345282993,0.332544204,0.428693512,0.328055403,0.271087986,0.462969981,0.311532626
"Hs.302002",1.052967225,1.062072124,0.994771482,1.010570486,0.978960476,1.051759475,1.017065729,1.077705552,1.0350219
"Hs.302145",0.209363332,0.224310767,0.208499212,0.215220638,0.172315788,0.202719465,0.186855325,0.191311247,0.19258017
"Hs.3022",1.206690782,1.239622385,1.132785185,1.117219505,1.210060449,1.155273057,1.141492004,1.229906365,1.161288711
"Hs.302740",1.017053682,1.060344977,1.083319443,0.963932571,1.025696472,1.011787265,1.003124408,0.945416977,1.078117725
"Hs.303649",0.98344421,0.678028902,0.57835508,0.616550167,0.56099113,0.517784342,0.492485821,0.484787852,0.701680547
"Hs.303980",1.069710245,1.069332242,1.032126768,1.01897296,1.016677373,1.0654536,1.017030573,1.028400889,1.046214259
"Hs.306178",1.571971725,1.541183484,1.306669081,1.717163506,1.825429452,1.75335913,2.008290979,2.505645888,3.295441432
"Hs.30956",1.033503661,1.135183781,1.019546689,1.004015649,1.028697916,1.047985986,1.046274577,1.043160961,1.081296667
"Hs.310893",1.068390444,1.07780869,0.968727454,0.96763562,1.034577662,1.030428087,1.027299669,1.125443946,1.081156689
"Hs.31210",5.440896791,3.588528615,3.283266343,4.545840095,4.046108252,5.597060878,5.974057583,6.48542802,5.55297092
"Hs.313",0.029774497,0.032758028,0.029956737,0.033082956,0.025861205,0.031431124,0.031441848,0.025844038,0.032899599
"Hs.315186",1.017555705,1.05320661,1.067089376,1.057972091,1.04467191,1.046295877,1.035459279,1.058032379,1.018461304
"Hs.315562",1.040076541,1.054017353,1.083353319,1.132100008,1.025677338,0.823954275,0.719916379,0.733914965,0.703394486
"Hs.31720",0.32928864,0.359489806,0.351752808,0.347891994,0.2780443,0.331283673,0.30815081,0.305088411,0.308513227
"Hs.3210",1.082378259,1.086137789,1.054052553,1.004961007,1.044210088,1.07628457,1.073124372,1.056000837,1.102942966
"Hs.321045",0.840050427,0.864699608,0.873479195,0.924631131,0.905152401,0.850910154,0.927940754,0.814232174,0.82006776
"Hs.321541",0.899147004,0.861573863,0.926555865,0.880038508,0.85242465,0.850278306,0.819515015,1.0094945,0.80572959
"Hs.32405",0.701918342,0.731776802,0.726884951,0.806107182,0.621620889,0.73023106,0.717726423,0.625459452,0.699719647
"Hs.32539",1.070452384,0.963374421,1.008364779,1.023958658,1.063503632,0.991815548,0.992712868,1.023085655,1.011628302
"Hs.326",1.614411942,1.430621906,1.288184804,1.222459784,1.196817097,1.255499298,1.349526773,1.122228791,1.177236152
"Hs.326035",6.703475383,0.19382157,0.136120401,0.161009939,0.118590732,0.165876327,0.200964668,0.298675031,0.840553268
"Hs.32721",1.037532165,1.078775921,1.036099382,1.031839053,1.075875387,1.015535046,1.048967522,1.121252414,1.175115881
"Hs.327527",0.617046208,0.59379437,0.570985055,0.543082443,0.479101831,0.496912662,0.536098241,0.4348735,0.515868947
"Hs.32763",1.120021325,1.064186134,1.09584828,1.118142858,1.08353636,1.100484946,1.07325282,1.095483797,1.101669928
"Hs.32938",1.070974234,1.043715345,1.104934178,1.035199789,1.018715838,1.02009098,1.052180456,1.054170528,1.035622014
"Hs.329502",1.399008388,1.323530671,1.05195648,1.039288969,1.029793776,1.320202966,1.345094605,1.146784861,0.987183125
"Hs.331420",0.724805377,0.660362174,0.691226842,0.580393499,0.61089815,0.552326916,0.531525124,0.529287693,0.672716864
"Hs.332708",1.872624973,2.03211064,1.764360508,1.963005033,2.021776304,2.422325709,2.687344811,2.632510031,2.153864748
"Hs.333303",0.460205644,0.448958439,0.421584188,0.443597311,0.388681465,0.438250641,0.423399149,0.350927838,0.451541283
"Hs.333791",1.075251355,1.033091608,1.032601119,1.093525027,0.968516888,0.991427766,1.006976246,0.981082583,0.996061806
"Hs.334019",1.05315016,1.088425055,1.026135747,1.045478497,1.000058772,1.010243205,1.023942149,1.013531947,1.029344995
"Hs.334347",0.944513522,0.933177911,0.883130228,0.927516334,0.914085276,0.926143096,0.911483996,0.888551753,0.905403986
"Hs.33446",1.020197869,0.960098191,0.945996302,0.927709918,0.989593208,0.924404346,1.007404567,0.88453276,0.916480931
"Hs.334515",0.681304881,0.646353069,0.304699879,0.358305286,0.405555142,0.620298273,0.466638033,1.499673158,0.583894955
"Hs.334562",0.820218165,0.832827322,1.086608509,1.058931316,1.154059027,1.120378913,0.920334241,0.811107629,0.502164634
"Hs.335084",0.826583412,0.807042668,0.79954946,0.760433892,0.735622606,0.780530511,0.813191338,0.702931386,0.776939172
"Hs.335918",0.611803305,0.599581273,0.540877061,0.523762745,0.50827821,0.594987706,0.746324213,0.676545136,0.601660951
"Hs.339831",6.637451735,6.548109293,4.161374427,4.599055976,4.907074287,6.105714682,5.148158446,6.894846584,4.974686594
"Hs.34012",1.185753791,1.104637858,1.606822571,1.276888233,1.494868395,1.392014765,1.358223854,1.083520818,1.047431451
"Hs.34114",0.382983014,0.372454877,0.339687724,0.372887474,0.303225533,0.336182207,0.303464138,0.339001545,0.344645901
"Hs.34560",4.351660295,4.04386019,3.110792411,3.735861226,4.789010666,7.454776733,7.648991618,8.292987738,10.55118249
"Hs.346950",0.933822645,0.981592588,0.973769334,0.984061102,0.912579432,0.976053526,0.947878505,0.93407192,0.984409867
"Hs.347270",0.995603997,0.92064318,0.902713447,0.931372211,0.850436111,0.854524288,0.820145935,0.897401028,0.900906457
"Hs.348395",1.116236692,1.099610042,1.08699735,1.11091542,1.098731252,1.040758414,1.074937732,1.063645103,1.1166099
"Hs.348500",0.962213323,0.932408545,0.905389269,0.966486943,0.898471694,0.889432645,0.908755739,0.88656257,0.88346051
"Hs.348883",0.676513431,0.329435504,0.323783423,0.468149463,0.561787192,0.429334481,0.483097174,0.378798278,0.593349108
"Hs.348935",0.48607099,0.504390071,0.488665874,0.494306207,0.479900148,0.489393477,0.509440695,0.502460979,0.52290923
"Hs.349110",0.078986951,0.093718767,0.088707527,0.081185159,0.07216939,0.078798821,0.084436333,0.081496718,0.099826448
"Hs.349204",1.000847126,1.002092687,1.004869216,1.047126856,1.029786244,0.985749453,0.98699074,0.969995009,0.940662563
"Hs.349642",1.583153986,1.47514355,1.319636588,1.245502124,1.337798356,1.350990224,1.338327783,1.440390784,1.411718589
"Hs.350321",0.863168603,0.850677469,0.844039743,0.85575396,0.840142591,0.859876223,0.845084693,0.805458931,0.860510043
"Hs.350966",1.003668475,1.033747603,1.032678405,1.028050758,0.928829972,1.162331576,1.235415421,0.924585501,0.330821127
"Hs.351593",0.373990007,0.392768512,0.373592617,0.387322038,0.357464676,0.3685607,0.357745901,0.354206445,0.368156983
"Hs.351887",0.903444756,0.953227953,0.903248898,0.930322991,0.864851253,0.928549889,0.887161754,0.849343236,0.892756672
"Hs.352",0.482243613,0.562263026,0.449432648,0.453468859,0.455542205,0.460535256,0.456848176,0.489854856,0.455714973
"Hs.356285",0.698513358,0.717336746,0.83177276,0.841370506,0.840391472,0.732151726,0.728616296,0.687388953,0.671981677
"Hs.356624",1.634355827,1.717516559,1.589528919,1.582092297,1.797918194,1.91403186,2.046309682,1.913820938,2.095737383
"Hs.35937",1.196750713,1.238632996,1.151930902,1.320677556,1.141274537,1.175530583,1.178600981,1.384365693,1.205797869
"Hs.359698",0.302154053,0.290363979,0.261802465,0.302179043,0.206623856,0.229290055,0.206386138,0.24487722,0.252236553
"Hs.36",1.216312104,1.166545792,1.266645014,1.257098925,1.211652182,1.310240175,1.207475813,1.306608636,1.205266337
"Hs.36137",0.948005549,1.121208686,0.990039623,1.063713749,0.894087427,1.228732547,1.119263163,1.014420368,1.232024708
"Hs.361463",0.397166875,0.386136431,0.343457144,0.36184632,0.344738725,0.38688782,0.361980697,0.319761624,0.376845482
"Hs.363137",0.712917561,0.753701756,0.803409948,0.842794435,0.776760483,0.695042808,0.630217066,0.760406685,0.820327126
"Hs.363138",1.306358159,1.343428708,1.622670482,1.832158143,2.066806462,2.360963287,3.313284032,3.467763239,3.121416784
"Hs.364941",1.036115237,1.051775204,1.064428387,1.066556784,1.131349471,1.198631459,1.192405911,1.143614681,1.24934705
"Hs.368149",1.176119827,1.070850621,1.009517375,0.939562677,0.762905208,0.770501463,0.751249764,0.676344968,0.887712982
"Hs.368153",1.03979747,0.937556181,0.88335923,0.934052011,0.886755781,0.980664934,0.908244381,0.84725989,0.862509946
"Hs.368226",1.073799883,1.043227665,1.061101522,1.05312154,1.06894629,0.979072142,1.073511926,0.905795238,1.023349977
"Hs.368243",0.199102397,0.196382729,0.193472337,0.186929355,0.159049237,0.184385218,0.162869682,0.164782522,0.175046721
"Hs.368587",0.836604252,0.837920088,0.837186715,0.853625894,0.856038119,0.827897016,0.835619321,0.836549403,0.841991956
"Hs.368632",1.093795531,1.052442114,1.060021423,1.076722822,1.020345444,1.010732234,1.030690442,1.040449643,0.97868904
"Hs.368982",2.757763954,2.671203118,1.917563194,2.01305679,2.1125271,2.498005377,2.306837177,2.850611855,2.659508611
"Hs.369581",2.200020248,2.108692927,2.628921566,2.642498041,3.053734579,2.632097114,2.709883636,3.213758398,2.83562001
"Hs.369646",2.28511222,2.190197997,1.867588308,1.824831146,2.009112153,2.076972254,2.002202728,2.20388161,1.895747221
"Hs.369675",2.042917417,1.910957863,2.804647025,2.704946089,3.783716388,2.922563602,2.772443915,2.818334338,2.318713712
"Hs.36975",1.14783908,1.201399429,1.211601861,1.250735105,1.165598241,1.183019484,1.140869402,1.221725053,1.131723796
"Hs.369779",0.980882738,0.970214294,1.554337808,1.434482207,1.637373874,1.4398394,1.477454116,1.829970472,1.673177622
"Hs.36989",4.264659446,4.16285559,3.90141181,3.888629639,4.595514768,4.781227823,6.082133927,5.701035553,4.573714928
"Hs.37003",0.88062346,0.860398841,0.777200222,0.754567327,0.703136624,0.78452566,0.765975347,0.662591683,0.633160736
"Hs.37009",2.203408549,3.155687811,2.316601187,2.784438266,2.091744412,3.805345805,3.112526594,3.35201508,3.374183527
"Hs.37023",0.974442787,1.031284049,0.999858739,0.989285935,0.9929341,1.023145591,1.022184025,0.995252792,1.045439527
"Hs.37045",1.040277016,1.035120732,1.037447568,1.047632605,1.058094287,1.017085474,1.067641433,1.039947685,0.998286236
"Hs.370487",0.859424321,0.672704914,0.560273166,0.581786076,0.615195548,0.691227536,0.711278616,0.65742976,0.749677638
"Hs.37058",1.151814486,1.122685522,1.050996485,1.040373779,1.097327509,1.039321796,1.013842916,1.005905918,0.993868286
"Hs.370581",2.445673874,2.444097167,2.489954267,2.287167726,2.15651916,1.636818074,1.601791097,1.543642665,1.923329759
"Hs.370771",2.543291902,1.955933661,2.409887569,2.537096183,2.583767123,2.814322322,2.686669632,2.043063813,1.682152673
"Hs.37092",1.047941181,0.95094229,0.868083495,0.862954255,1.0734478,1.076174855,1.187713639,1.288185813,1.081678099
"Hs.371036",0.758421428,0.753532516,0.73867821,0.771682346,0.69186028,0.789300896,0.73331559,0.791652028,0.733531571
"Hs.371218",1.871197773,2.086037757,3.22893546,3.40786334,4.306707487,4.148222171,5.204492459,5.512775496,5.745512449
"Hs.371249",0.265400227,0.28109443,0.270062562,0.275665271,0.236559313,0.271090564,0.245855323,0.242115703,0.264741694
"Hs.371282",1.549333499,1.448239383,1.521434753,1.529567038,1.499006834,1.69091281,1.953343941,1.494851354,1.949447197
"Hs.37135",0.998498312,1.09626543,1.025716936,1.013404333,0.997504721,1.073267624,1.026365484,1.005127354,1.03703722
"Hs.371889",0.360310795,0.340470819,0.348699977,0.344860294,0.331397832,0.35645287,0.363532829,0.256853848,0.298068684
"Hs.372",1.104853466,1.140720886,1.129493825,1.10578069,1.074962106,1.100350219,1.053971046,1.089400235,1.086391244
"Hs.372840",0.841237939,0.834820041,0.798537635,0.822602522,0.759741061,0.793272595,0.80462556,0.75614598,0.8033969
"Hs.372914",0.238893763,0.216748122,0.209405405,0.214754977,0.208778478,0.200661302,0.219926966,0.163503254,0.152091708
"Hs.374596",1.435594483,1.577211063,1.305659864,1.3837625,1.364182708,1.643009618,1.57320937,1.976721569,1.891748013
"Hs.374668",1.057888131,1.061819074,1.080699546,1.05234512,1.130187109,1.050928227,1.097753786,1.109496759,1.146059843
"Hs.374990",34.68594972,35.61958521,36.51735542,35.16704326,33.47160897,36.52025416,40.41243328,49.57389346,43.40066077
"Hs.375129",0.245355944,0.259364488,0.268579533,0.299323243,0.230298084,0.232158566,0.207382773,0.20520434,0.218495549
"Hs.375957",0.263486796,0.252544145,0.222874269,0.239829626,0.21343827,0.233059731,0.208231486,0.247155879,0.222029169
"Hs.376071",5.551353724,5.605532462,5.163641214,5.042751835,4.887923259,3.650927165,3.325088616,2.550213278,2.672974021
"Hs.37616",2.074553548,1.988612825,1.575626566,1.535892859,1.348009927,1.46342401,1.168039897,1.09197042,1.21740116
"Hs.376206",0.751886031,0.806664943,0.768908833,0.751504836,0.709949664,0.764573099,0.720195592,0.723767382,0.76571282
"Hs.377010",0.322452687,0.318921795,0.350285262,0.301842003,0.261654553,0.250744377,0.266411468,0.204790088,0.267243751
"Hs.377783",1.15321733,1.089595173,1.015389472,1.06299771,1.045170156,1.116378329,1.157181561,1.123347176,1.101444866
"Hs.377894",0.490502755,0.460149523,0.50575147,0.488273818,0.471194588,0.419920649,0.436410436,0.489232242,0.41434904
"Hs.37860",0.708030498,0.753132015,0.757732344,0.756997093,0.664758004,0.719543028,0.692171885,0.656029041,0.729510483
"Hs.380135",0.033209425,0.033374808,0.034062128,0.034754861,0.028671008,0.034788019,0.035852191,0.029808535,0.039128376
"Hs.380691",1.208644987,1.085097859,1.090296284,1.123417474,1.161162388,1.198696639,1.245886172,1.423733262,1.325993266
"Hs.381099",0.499196484,0.499231429,0.505408191,0.508752242,0.525755252,0.529919511,0.516267029,0.479655741,0.494803512
"Hs.386748",0.976428613,1.054803341,1.051957605,1.029655455,1.05768658,1.053818943,1.055673459,1.042660255,1.083779808
"Hs.387567",0.880819611,0.885847582,0.758005684,0.740646321,0.684311251,0.705055783,0.70415093,0.644398405,0.658816967
"Hs.388245",6.640658189,6.420141743,5.747029886,5.963271401,6.316936573,7.035695866,6.774356302,7.532436159,7.062319639
"Hs.389137",1.243561605,1.201533323,1.331857706,1.403021617,1.581013459,1.778718658,2.334169701,1.89875367,2.011584355
"Hs.389457",0.916849576,1.016429853,0.909551008,0.88683287,0.894526525,0.993288149,0.996222479,0.994400793,0.974524363
"Hs.389700",0.158566927,0.167988701,0.154391655,0.159512342,0.140623678,0.16242167,0.152104474,0.150985741,0.155993017
"Hs.391561",180.1552548,152.8528985,122.5662258,107.042951,169.8816349,102.8917226,105.7914843,249.1409859,109.0138749
"Hs.395482",1.578307246,1.852387469,2.269206572,2.295329885,2.50407973,2.184042722,2.372938733,3.024758059,2.848895183
"Hs.396530",0.700007972,0.724707708,0.714149005,0.726082999,0.65781949,0.711511276,0.684669857,0.638700813,0.683000728
"Hs.397609",0.325689003,0.316945637,0.320194002,0.31762604,0.291947929,0.343737286,0.377531504,0.303974368,0.325728069
"Hs.397729",0.56122121,0.487309836,0.430669293,0.507111195,0.589530684,0.469057967,0.687841151,0.854747972,0.534864841
"Hs.4",1.024407162,1.08246623,1.063394838,1.080904218,1.087403223,1.115530697,1.056556887,0.989487953,1.111535212
"Hs.400295",1.301864633,1.386703224,1.270477915,1.217169679,1.260335605,1.434978984,1.482718335,1.546382871,1.443694483
"Hs.401013",0.630177224,0.607700015,0.612102665,0.629937985,0.56456387,0.589885389,0.578515921,0.566768166,0.575072535
"Hs.404466",0.985214177,0.988688413,0.969375136,0.946268588,0.971663119,1.005379218,0.987166257,1.022080419,1.009532053
"Hs.40499",0.152232372,0.164489108,0.146775625,0.161255863,0.126077038,0.139096884,0.136532512,0.13198933,0.16503978
"Hs.405153",0.726039856,0.69815479,0.650953556,0.647653336,0.631904211,0.716382083,0.721916665,0.646614343,0.639675209
"Hs.405348",1.042952988,1.011151717,1.001785835,1.047891797,1.005017759,0.964218244,1.015745739,1.065128888,0.994559837
"Hs.405662",0.37592671,0.37846007,0.343523401,0.356845647,0.33832133,0.371688031,0.376336496,0.356568982,0.374925959
"Hs.405925",0.999381106,1.014988883,0.863301577,0.936693218,0.851698456,1.415390315,1.311012329,0.853770055,0.419489776
"Hs.405958",0.45044995,0.465862698,0.43859722,0.489032672,0.420291939,0.324827022,0.263775513,0.22307007,0.282715742
"Hs.406",1.0799165,1.213059801,1.161588205,1.062853351,1.129511553,1.139410947,1.214940423,1.144764161,1.156862764
"Hs.406013",0.43988399,0.368632131,0.264889182,0.231869327,0.201888153,0.215988669,0.196060902,0.179672199,0.191474946
"Hs.406293",0.883408847,0.956361789,0.956638875,0.922640201,0.915011021,0.911945251,0.930257324,0.841171949,0.906182553
"Hs.406515",1.677775945,1.794450507,1.710297828,1.801239504,1.659510238,1.309871959,1.116472704,1.115027801,1.056106568
"Hs.406678",1.362638993,1.443461373,1.505133748,1.53413593,1.685049711,1.531981123,1.622159989,1.886147919,1.923991832
"Hs.406687",0.936313631,0.915299454,0.827467802,0.864680517,0.876555513,0.835038536,0.79742295,0.872558917,0.79363828
"Hs.407506",0.993348764,1.017117066,0.967932235,1.018315653,0.952891365,0.981738968,0.970027266,0.955444788,0.98032899
"Hs.407587",1.0807164,1.094329672,1.068362826,1.072217428,1.121639242,1.071037609,1.109811687,1.088545597,1.039806334
"Hs.407856",0.929140077,0.997100597,0.918481159,0.901698165,0.919235268,0.906974845,0.889083942,0.92642556,0.991984195
"Hs.407995",0.38483234,0.368816012,0.370663709,0.342925033,0.34178366,0.375062437,0.364158903,0.259905282,0.265168587
"Hs.408182",0.638402683,0.629542729,0.582057631,0.611285909,0.572028047,0.588397651,0.606200138,0.548232793,0.565127578
"Hs.408528",0.472730686,0.420448798,0.7127776,0.622101027,0.809826362,0.576242755,0.558641702,0.533367259,0.603072026
"Hs.408767",1.010330002,1.022555706,0.958835234,0.992524877,0.977075895,0.989734082,0.998517379,0.908314308,0.944267424
"Hs.409934",1.059333087,1.06681692,1.031476555,1.026967745,1.034454759,1.023974884,1.007657515,0.99936594,1.013871686
"Hs.410026",1.213652379,1.14223317,0.905228134,0.963450294,0.954995704,0.910723433,0.853703875,0.851454531,1.084895942
"Hs.410969",1.130883876,1.084060029,1.072815069,1.059650731,1.072594065,1.062064398,1.15649149,1.038015897,1.062192718
"Hs.411312",1.094404224,1.070724939,1.068493698,1.061207416,1.063204639,1.0696738,1.145643296,1.144761198,1.138569169
"Hs.411472",0.581141568,0.571086156,0.558930935,0.586553138,0.531842547,0.577029049,0.526729275,0.600727059,0.511144027
"Hs.412433",1.077300716,1.08068298,0.940308787,0.97287283,0.919744262,1.300779674,1.270362028,1.141667521,1.134850848
"Hs.412484",2.176757755,2.442607455,2.916299451,2.676679663,2.423991,1.296381395,1.231314713,1.20887439,1.158301836
"Hs.412710",0.966556992,0.848991032,0.771559878,0.774718733,0.933597013,0.806746295,0.783107439,1.834511287,0.86032738
"Hs.413899",1.024209357,1.098773803,1.002812427,1.020584295,1.024146479,1.038605649,1.064627279,1.040850612,1.057604318
"Hs.414795",0.597032535,0.565887119,0.534650465,0.546161123,0.446995548,0.482263335,0.444527376,0.47501222,0.439814338
"Hs.415058",0.790161563,0.817880741,0.779658949,0.795245574,0.816161587,1.049345181,1.393350677,1.626984293,1.561769524
"Hs.415117",5.028705615,4.817971347,3.910987092,3.776806705,3.67733686,3.070086094,2.888627598,2.910096061,3.125769372
"Hs.415768",0.844522562,0.850160782,0.836784642,0.785751521,0.788633704,0.809257525,0.796257616,0.830206935,0.791963581
"Hs.417050",1.008530853,0.907713142,0.94022547,0.969557987,0.915225128,0.89872612,0.928783202,0.972304071,0.971474957
"Hs.417962",0.62476562,0.490639016,0.467687437,0.503455554,0.458100367,0.499784515,0.552438726,0.445007134,0.635204039
"Hs.418012",1.097489947,1.133714159,1.06216263,1.088694676,1.064317256,1.071193774,1.145094553,1.177035517,1.280476834
"Hs.418167",0.39813893,0.375914925,0.371134484,0.378957028,0.358902665,0.363410807,0.352266216,0.364634387,0.348273587
"Hs.419240",0.158429835,0.166392064,0.156668197,0.166819627,0.14684454,0.158727886,0.151377716,0.149492501,0.156994454
"Hs.420036",0.980526046,1.058035752,0.990618816,1.003894325,1.014057809,1.163225115,1.088547702,1.079733859,1.023071421
"Hs.420830",1.127146003,1.132227481,1.085912198,1.091324693,1.116863936,1.174339521,1.250886362,1.167454977,1.202459066
"Hs.421202",0.994061822,0.995238297,1.041647741,1.058180186,1.127863582,1.123868023,1.196483821,1.064555884,1.168674975
"Hs.42146",0.805449596,0.811073746,0.776023973,0.825173887,0.843613626,0.864876992,0.887335679,0.826769042,0.9175338
"Hs.421509",1.089272772,1.255316352,1.058608671,1.023826105,0.985493607,1.004095001,0.863225933,1.17729159,1.130265218
"Hs.424414",1.233916318,1.087957139,0.975751956,1.050846075,1.112540601,1.214748168,1.322485773,1.247620568,1.315429396
"Hs.426485",1.068321466,0.988569333,1.041437238,1.040927574,1.0717476,1.038198452,1.045999007,1.045937097,1.065214691
"Hs.427055",0.443319534,0.48569695,0.43514931,0.456762369,0.379314719,0.421350156,0.413257924,0.353131198,0.411684662
"Hs.427202",0.1027564,0.109258865,0.096025794,0.100143427,0.08968464,0.095736089,0.088204851,0.09570066,0.100536717
"Hs.42853",1.014072805,1.096381618,1.05901083,1.076897968,1.101084847,1.17674366,1.310092521,1.17400417,1.164357212
"Hs.42949",0.730927988,0.725938934,0.671361306,0.719412168,0.647304409,0.743231963,0.715636424,0.587805524,0.642855905
"Hs.429596",1.088292014,1.120092273,1.094527332,1.114032676,1.11683656,1.173465666,1.10787059,1.256352294,1.155452741
"Hs.429879",0.996922372,1.039983679,1.248784665,1.271884388,1.311074333,1.16512863,1.107806106,1.259477214,0.978568803
"Hs.430551",0.611705045,0.587178755,0.690047011,0.677972875,0.686097947,0.634074664,0.650582242,0.633312717,0.60692666
"Hs.431048",0.676053027,0.616070035,0.593674452,0.583399491,0.624608733,0.627884201,0.785555489,0.528504151,0.646795253
"Hs.431417",1.215585814,1.18797732,1.158641223,1.221021956,1.155114944,1.222720206,1.290042767,1.210360704,1.244645036
"Hs.431498",1.519515378,1.517758914,1.753204538,1.790286318,1.760153154,1.447134092,1.472358261,1.879326033,2.238957409
"Hs.431850",0.680229212,0.698557672,0.636419422,0.627843144,0.590963542,0.612554903,0.53563772,0.465788798,0.530845084
"Hs.432752",2.246956783,2.140964676,1.767238571,1.680952286,1.6243456,1.443315465,1.435928338,1.562684836,2.268065235
"Hs.432976",0.791492571,0.779401813,0.746677988,0.784130793,0.763389593,0.824356134,0.901769679,0.683073745,0.78094284
"Hs.433068",0.786407928,0.775265672,0.805722488,0.851703964,0.907178336,0.95637869,0.986748363,1.310656475,1.533336901
"Hs.43314",1.068497513,1.151239486,1.093802424,1.184855026,1.147753492,1.272666276,1.326170153,1.206667912,1.258383904
"Hs.433300",1.089975208,1.070295063,0.988916555,0.93847369,1.034984301,1.000377837,1.010657642,1.057277527,0.988209452
"Hs.433419",1.11680892,1.107086742,0.998337403,0.999597628,0.948374837,1.04762945,1.03017461,0.932168148,1.10641034
"Hs.434059",0.831835987,0.79897001,0.784298981,0.690137406,0.616569423,0.558062204,0.560501255,0.488275865,0.599617617
"Hs.434980",6.581331594,7.302739434,6.93459087,7.667097553,8.331365923,9.061808976,8.925570143,12.89149425,10.2599594
"Hs.435136",0.698073861,0.723742268,0.775215124,0.747251252,0.730820748,0.567137351,0.521071786,0.362380546,0.390985507
"Hs.435609",1.029702884,1.010088455,0.925039843,0.951008742,0.963798624,0.962659487,0.954630111,1.025998665,0.930350416
"Hs.435735",0.751681495,0.727377763,0.687670606,0.651941064,0.57949199,0.595331016,0.593935282,0.506747535,0.628270233
"Hs.435771",0.662349577,0.63353581,0.834174375,0.789138897,0.792881275,0.646176867,0.620788801,0.641496103,0.653456589
"Hs.436023",1.147145847,1.326692454,1.136248192,1.21617733,1.113672412,1.381289888,1.221977575,2.196955067,1.860979974
"Hs.436061",1.29106987,1.002496804,1.09758833,1.204898875,1.209686669,1.550955001,1.859912895,1.7844819,1.78313702
"Hs.436181",0.946468969,0.877760067,0.718068518,0.726267327,0.776389214,0.835460834,0.745085426,0.930480954,0.73122487
"Hs.436317",0.923988907,0.847136365,0.837121798,0.879292679,0.844818404,0.800551134,0.81452571,0.883295437,0.851255915
"Hs.436416",0.62990948,0.700255827,0.653349166,0.713780202,0.664840429,0.827524071,0.842181139,0.845826145,0.609229154
"Hs.436657",0.533884048,0.543698155,0.477649213,0.519629489,0.495340177,0.581877214,0.547130344,0.622402173,0.467826547
